Video_Origen	ID_Video	Usuario	Comentario	Likes	Hace cuanto tiempo	Idioma
https://www.youtube.com/watch?v=gFKGHmUo-f4	gFKGHmUo-f4	@dianaaraya2446	Yo quiero aprender lesco ya que tengo discaoacidad auditiva y me cuesta mucho poder comunicarme con los demás	1	hace 5 años	es
https://www.youtube.com/watch?v=gFKGHmUo-f4	gFKGHmUo-f4	@Dayi19315	Me encanta. Me cuestan las expresiones faciales.... Pero ahí vamos. Me gusta mucho	1	hace 6 años	es
https://www.youtube.com/watch?v=gFKGHmUo-f4	gFKGHmUo-f4	@angelicabarrera2569	Donde estan dando ahora los cursos ? Por favor!	0	hace 6 años	pt
https://www.youtube.com/watch?v=gFKGHmUo-f4	gFKGHmUo-f4	@EM-hy5hs	Buenas, me gustaría obtener información sobre los cursos, gracias	2	hace 7 años	es
https://www.youtube.com/watch?v=gFKGHmUo-f4	gFKGHmUo-f4	@mariarc6772	muy bien	0	hace 7 años	es
https://www.youtube.com/watch?v=gFKGHmUo-f4	gFKGHmUo-f4	@maryjocalderon6257	Angelica Barrera Dónde el lugar en San Pedro. Esto en Hands no LESCO. Y UCR.	1	hace 6 años	es
https://www.youtube.com/watch?v=g_sn520GhJA	g_sn520GhJA	@keylinsalazarchaverri2884	Hola cuál es la seña de audiología	0	hace 2 años	es
https://www.youtube.com/watch?v=g_sn520GhJA	g_sn520GhJA	@ernestozamora3891	Hola como se describe servicio al cliente y mayor parte	0	hace 4 años	es
https://www.youtube.com/watch?v=g_sn520GhJA	g_sn520GhJA	@vero_cr75	hola, me gusta su canal estoy aprendiendo lesco departe de mi empresa y uds. me han ayudado mucho, es un canal muy completo. pero me gustaria que puedan conjugar verbos y oraciones, para poder realizar dialogos. soy una persona que escucha y habla pero si me gustaria aprender mas de lesco. saludes y gracias,	0	hace 5 años	es
https://www.youtube.com/watch?v=g_sn520GhJA	g_sn520GhJA	@pamelagonzalez3607	Una pregunta, expresar en lesco ?Yo soy y yo trabajo es diferente? Por ejemplo, no es lo mismo decir yo trabajo como maestra a decir yo soy estudiante. A lo que me refiero es que ¿la seña de trabajo es la misma a decir yo soy?	0	hace 5 años	es
https://www.youtube.com/watch?v=g_sn520GhJA	g_sn520GhJA	@megasmegas4072	Una pregunta Falta la lección 14 o se confundieron y la pusieron como 15?	0	hace 5 años	es
https://www.youtube.com/watch?v=g_sn520GhJA	g_sn520GhJA	@GabyDi-1977	Hola gracias por dar este gran aportees de gran ayuda para los familiares de personas no oyentes que por factores económicos no pueden asistir a un Instituto, mi pregunta ustedes tienen una ONG o algún Instituto donde se pueda ir a aprender? Gracias	2	hace 6 años	es
https://www.youtube.com/watch?v=g_sn520GhJA	g_sn520GhJA	@elmersoncamacho9624	hola bendiciones, hace muy poco empece a pues a tratar de aprender un poco acerca del LESCO siempre me ha encantado este tipo de lenguaje, les agradezco por subir estos maravillosos videos y las felicito y las felicito, me estan empezando a ayudar yo pertenezco a una comunidad de misioneros y me gustaria pues en el futuro llevar la palabra de Dios a personas sordomudas, gracias y bendiciones	3	hace 6 años	es
https://www.youtube.com/watch?v=g_sn520GhJA	g_sn520GhJA	@joseeljirafa3335	Suban otro videooo	1	hace 6 años	es
https://www.youtube.com/watch?v=g_sn520GhJA	g_sn520GhJA	@hermanogabrieldejesusmarin8751	Es interesantentisimo. Muchas gracias por enseñar LESCO.	2	hace 6 años	es
https://www.youtube.com/watch?v=g_sn520GhJA	g_sn520GhJA	@bphantom994	Gracias por todo lo que hacen, realmente agradezco el que enseñen tan maravilloso lenguaje	6	hace 6 años	es
https://www.youtube.com/watch?v=g_sn520GhJA	g_sn520GhJA	@EM-hy5hs	Gracias por compartir tan importantes vídeos,,,, me gustaría que tomarán en cuenta de hacer un vídeo diciendo los nombres de los libros de la Biblia,,, o que como se dice Jesucristo,,,, Jehová,,,,, Salvador O algo por el estilo,,, muchas gracias y que Dios les bendiga y que les siga dando sabiduría para que continúen con los vídeos en lesco	3	hace 6 años	es
https://www.youtube.com/watch?v=g_sn520GhJA	g_sn520GhJA	@Dayi19315	Gracias Me encanta	1	hace 6 años	es
https://www.youtube.com/watch?v=g_sn520GhJA	g_sn520GhJA	@aprendiendolescoicapsa4979	Relativamente sí. Se pueden utilizar igual.	0	hace 5 años	es
https://www.youtube.com/watch?v=g_sn520GhJA	g_sn520GhJA	@pamelagonzalez3607	aprendiendolescoicapsa4979 muchas gracias por aclararme la duda.	0	hace 5 años	es
https://www.youtube.com/watch?v=g_sn520GhJA	g_sn520GhJA	@aprendiendolescoicapsa4979	No está enumerada. Son los números (otra versión)	0	hace 5 años	es
https://www.youtube.com/watch?v=g_sn520GhJA	g_sn520GhJA	@megasmegas4072	aprendiendolescoicapsa4979 gracias, una sujerencia podrían hacer de medios de transporte, frutas y animales. Gracias por los videos para aprender LESCO	1	hace 5 años	es
https://www.youtube.com/watch?v=g_sn520GhJA	g_sn520GhJA	@aprendiendolescoicapsa4979	Hola Gaby, nuestro objetivo es llevar el aprendizaje o reforzamiento de la LESCO a todos los hogares costarricenses de manera totalmente gratuita. Saludos.	2	hace 6 años	es
https://www.youtube.com/watch?v=g_sn520GhJA	g_sn520GhJA	@aprendiendolescoicapsa4979	Muchas gracias! Saludos cordiales Elmerson.	0	hace 6 años	es
https://www.youtube.com/watch?v=g_sn520GhJA	g_sn520GhJA	@gcamachovelazquez	Emerson, se les dice Persona Sorda o simplemente Sorda, nunca Sordomuda	0	hace 6 años	es
https://www.youtube.com/watch?v=g_sn520GhJA	g_sn520GhJA	@aprendiendolescoicapsa4979	Hey muchas gracias por seguirnos, claro que sí estamos trabajando en nuevo material. Todo sea para ayudar en el aprendizaje de LESCO. Saludos José.	1	hace 6 años	es
https://www.youtube.com/watch?v=g_sn520GhJA	g_sn520GhJA	@aprendiendolescoicapsa4979	Gracias a ti por tu apoyo.	0	hace 6 años	es
https://www.youtube.com/watch?v=g_sn520GhJA	g_sn520GhJA	@aprendiendolescoicapsa4979	Muy amable, gracias.	1	hace 6 años	es
https://www.youtube.com/watch?v=g_sn520GhJA	g_sn520GhJA	@aprendiendolescoicapsa4979	Hola, que interesante petición. Claro que sí podría ser. Saludos	0	hace 6 años	es
https://www.youtube.com/watch?v=g_sn520GhJA	g_sn520GhJA	@aprendiendolescoicapsa4979	Muchas gracias.	0	hace 6 años	es
https://www.youtube.com/watch?v=gk_w-vx1Zw8	gk_w-vx1Zw8	@andrespiu88	Excelent	0	hace 6 años	ca
https://www.youtube.com/watch?v=hAp8A4glaRM	hAp8A4glaRM	@mayeperez4367	Venir como es la seña	1	hace 10 meses	es
https://www.youtube.com/watch?v=hAp8A4glaRM	hAp8A4glaRM	@lingorozco1073	Como se dise pelo negro	1	hace 1 año	it
https://www.youtube.com/watch?v=hAp8A4glaRM	hAp8A4glaRM	@FabioJimenez-q1x	Muy bueno!!!! Gracias.	1	hace 2 años	es
https://www.youtube.com/watch?v=hxXc5EZx1zk	hxXc5EZx1zk	@mrnegro5591	Buenas podrían hacer la seña de saprisa y liga	1	hace 2 años	es
https://www.youtube.com/watch?v=hxXc5EZx1zk	hxXc5EZx1zk	@FabioJimenez-q1x	Excelente trabajo, pero tengo una duda con la seña de ASCENSOR, está bien como sale en el video?	1	hace 2 años	es
https://www.youtube.com/watch?v=hxXc5EZx1zk	hxXc5EZx1zk	@jsonreviewing110	Lo tendré en cuenta, gracias	0	hace 2 años	es
https://www.youtube.com/watch?v=hxXc5EZx1zk	hxXc5EZx1zk	@jsonreviewing110	Hola Fabio! Cómo vas? Gracias por tus buenas víbras! Te comento Según Rebe, esta es la seña para ascensor (la que esta en el vídeo), pero, no sabría decirte con TOTAL certeza, ya que yo, al igual que el publíco al que se dirijen los vídeos, estoy iniciando en este increíble lenguaje. Sin embargo, me contactaré con Rebe en los próximos días para tenerte una respuesta exacta.	0	hace 2 años	es
https://www.youtube.com/watch?v=hxXc5EZx1zk	hxXc5EZx1zk	@FabioJimenez-q1x	Muchas gracias.	0	hace 2 años	es
https://www.youtube.com/watch?v=iWm5GLoCKaQ	iWm5GLoCKaQ	@edsagot9	Así no de hace una presentación de señas por video. Muy mal hecho	1	hace 3 semanas	es
https://www.youtube.com/watch?v=iWm5GLoCKaQ	iWm5GLoCKaQ	@rusialvarez6989	Excelente y la profesora muy simpatica	1	hace 8 años	es
https://www.youtube.com/watch?v=iWm5GLoCKaQ	iWm5GLoCKaQ	@alvarogonzalez6359	Todo lo que sea aprender es tan importante. Gracias por compartirlo	3	hace 8 años	es
https://www.youtube.com/watch?v=ijeqwN4zQlk	ijeqwN4zQlk	@sandycorrales1887	Hola,soy docente preescolar y tengo por favor una consulta,gracias	1	hace 2 años	es
https://www.youtube.com/watch?v=ijeqwN4zQlk	ijeqwN4zQlk	@jsonreviewing110	Cual seria?	0	hace 2 años	ca
https://www.youtube.com/watch?v=ixlezjYgNJQ	ixlezjYgNJQ	@mis3tesoros43	Solo que deben buscar las señas que corresponde a su pais, si hay una que otra similar pero no todas	0	hace 8 meses	es
https://www.youtube.com/watch?v=ixlezjYgNJQ	ixlezjYgNJQ	@carlosalbertocaballerocarv3480	Buenos días ¿ Qué significa la primera seña que has hecho? Bendiciones	0	hace 9 meses	es
https://www.youtube.com/watch?v=ixlezjYgNJQ	ixlezjYgNJQ	@bernisilva3953	Hermosa interpretación	0	hace 4 años	es
https://www.youtube.com/watch?v=ixlezjYgNJQ	ixlezjYgNJQ	@ingridjackelinejaraalvarez2066	Hola que hermoso , yo estoy aprendiendo hace poco lenguas de señas , que el señor te siga bendiciendo y usando , un abrazo inmenso	0	hace 5 años	es
https://www.youtube.com/watch?v=ixlezjYgNJQ	ixlezjYgNJQ	@belenrivero1334	Yo estoy aprendiendo con la bendición lenguaje de seña . Soy de Argentina pero creo que quizás llegué a la iglesia una chilena quizás . Porque no sé el porque me puse aprender jeje . Saludos desde Argentina	0	hace 5 años	es
https://www.youtube.com/watch?v=ixlezjYgNJQ	ixlezjYgNJQ	@marcosfaldinguzman2821	Todas cantar bien lengua de señas más hermosa	0	hace 6 años	es
https://www.youtube.com/watch?v=ixlezjYgNJQ	ixlezjYgNJQ	@Iplc.21	me encanto..... gracias	0	hace 7 años	es
https://www.youtube.com/watch?v=ixlezjYgNJQ	ixlezjYgNJQ	@ximenanunez1410	Muchas gracias bendiciones el Señor te siga usando, sube muchos vídeos para aprender	0	hace 8 años	es
https://www.youtube.com/watch?v=ixlezjYgNJQ	ixlezjYgNJQ	@bryitvalenzuelava9084	hermoso . Dios le bendiga .siga subiendo mas videos por favor	0	hace 8 años	es
https://www.youtube.com/watch?v=ixlezjYgNJQ	ixlezjYgNJQ	@Mark-ww7tf	bendicciones para mexico son las mismas señas? porque tengo entendido que cada pais tiene sus propias sañas en el lenguaje de señas.	0	hace 8 años	es
https://www.youtube.com/watch?v=ixlezjYgNJQ	ixlezjYgNJQ	@112405211	muy lindo	0	hace 8 años	es
https://www.youtube.com/watch?v=ixlezjYgNJQ	ixlezjYgNJQ	@andytavenegas7005	suscrita ....quería aprender canciones de nuestro Padre en lengua de señas ...pero no había encontrado en Chile que me gustaran o que no se me hiciera difícil aprender ....pero te encontré jijiji...gracias bendiciones	0	hace 8 años	es
https://www.youtube.com/watch?v=ixlezjYgNJQ	ixlezjYgNJQ	@AnaPerez-th7gw	QUE JESÚS TE BENDIGA GRANDEMENTE !!!!!! ANA DESDE ARGENTINA.	0	hace 9 años	so
https://www.youtube.com/watch?v=ixlezjYgNJQ	ixlezjYgNJQ	@guillerminaarancibia9449	HERMOSO!!!!	1	hace 9 años	hr
https://www.youtube.com/watch?v=ixlezjYgNJQ	ixlezjYgNJQ	@mis3tesoros43	De tal manera? Será esa	0	hace 8 meses	es
https://www.youtube.com/watch?v=ixlezjYgNJQ	ixlezjYgNJQ	@LesstatVladimir	Casualmente, yo tengo la misma alabanza en mi canal y esta Interpretada en Lengua de Señas Mexicana y son diferentes, algunas se parecen. La mía tiene la gramática de la LSM.	0	hace 8 años	es
https://www.youtube.com/watch?v=ixlezjYgNJQ	ixlezjYgNJQ	@karencontreras2964	Mark 345 hola. No sé si te sirva mi respuesta a estas alturas ... Hay una lengua de señas internacional...podrías averiguar de ella. Saludos!	0	hace 8 años	es
https://www.youtube.com/watch?v=ixlezjYgNJQ	ixlezjYgNJQ	@lizyallup1792	Mark 345 bendiciones y no, no son las mismas señas, tal como en el castellano chile y México tienen distintas palabras para el mismo significado, pasa lo mismo en la lengua de señas.	0	hace 8 años	es
https://www.youtube.com/watch?v=ixlezjYgNJQ	ixlezjYgNJQ	@Mark-ww7tf	a bueno es que ando estudiando lenguaje de señas, en mi iglesia en mi grupo de jóvenes llego una jovencita sordomuda y pues ya se algunas señas, y nos hemos comunicado, hasta la hago reir bueno no como es la risa en si, y quiero ayudarla a que pueda alabar a nuestro Dios en lsm y creo que tanto volteabas a ver. bendiciones desde cdmx (cuidad de mexico) tienes mas alabanzas?	0	hace 8 años	es
https://www.youtube.com/watch?v=j1f4lmQtq0U	j1f4lmQtq0U	@ariassd	Hola, ¿ Las personas Zurdas tienen algún inconveniente con el uso de la mano izquierda para poder comunicarse con LESCO?, ¿Es necesario usar siempre la mano derecha?	2	hace 5 años	es
https://www.youtube.com/watch?v=j1f4lmQtq0U	j1f4lmQtq0U	@aprendiendolescoicapsa4979	Hola, ud usa la mano con la que se siente más cómodo. Te queda más fácil por el espejo que se hace con el profesor. Saludos	1	hace 5 años	es
https://www.youtube.com/watch?v=jTzcJll_fv4	jTzcJll_fv4	@luzmiriamlopez9005	Un teléfono para llamar	0	hace 3 años	es
https://www.youtube.com/watch?v=jTzcJll_fv4	jTzcJll_fv4	@andreac.s.3511	Por favor, pongan texto a lo que dicen para ver si entiende uno algo, diay yo no entendí nada mas que el hola?	2	hace 4 años	es
https://www.youtube.com/watch?v=jTzcJll_fv4	jTzcJll_fv4	@mariajoserojas3172	Diay no entiendo nada.	1	hace 5 años	es
https://www.youtube.com/watch?v=jTzcJll_fv4	jTzcJll_fv4	@kimberlycastellonromero702	Excelente profesor winter!	0	hace 5 años	en
https://www.youtube.com/watch?v=jju8p56xyFc	jju8p56xyFc	@EdgardoVenegas-v3u	Rojo y feriado son lo mismo	1	hace 4 meses	es
https://www.youtube.com/watch?v=jju8p56xyFc	jju8p56xyFc	@peterjeanguerrero305	Gran talento exelente trabajo Yo continuo practicando lesco 6 Ese es nuevo color vino y fusia	1	hace 2 años (editado)	es
https://www.youtube.com/watch?v=jju8p56xyFc	jju8p56xyFc	@josealexandergonzalezfalla3728	Rebeca, eres demasido hermosa	1	hace 2 años	pt
https://www.youtube.com/watch?v=jju8p56xyFc	jju8p56xyFc	@jsonreviewing110	Que dicha que aprendieras algo nuevo con nosotros!	0	hace 2 años	es
https://www.youtube.com/watch?v=kTrAU5dg0Dg	kTrAU5dg0Dg	@karenchaves9578	Hola...muy interesante y súper bien explicado. Gracias	1	hace 2 años	es
https://www.youtube.com/watch?v=kTrAU5dg0Dg	kTrAU5dg0Dg	@peterjeanguerrero305	Me encanta 100	0	hace 2 años	es
https://www.youtube.com/watch?v=kTrAU5dg0Dg	kTrAU5dg0Dg	@edgardomendezvargas6630	Excelente material.	2	hace 3 años	ro
https://www.youtube.com/watch?v=kTrAU5dg0Dg	kTrAU5dg0Dg	@jsonreviewing110	Hola, muchas gracias, que los disfrutes!!	0	hace 2 años	es
https://www.youtube.com/watch?v=l7gXXQLl4Zk	l7gXXQLl4Zk	@Curiosity93281	Excelente la clase, me encanta, son muy claras y están conscientes de que estamos aprendiendo, debido a que lo realizan paciencia, despacio. Mil gracias por el recurso	0	hace 1 año	es
https://www.youtube.com/watch?v=l7gXXQLl4Zk	l7gXXQLl4Zk	@dominus_8968	Hola! Saben dónde puedo conseguir un profesor o profesora de español que también sepa Lesco?	0	hace 1 año	es
https://www.youtube.com/watch?v=l7gXXQLl4Zk	l7gXXQLl4Zk	@giocondafatimaguevara5591	Muy bien, excelente, despacito para aprenderlo mejor. Gracias.	1	hace 2 años	es
https://www.youtube.com/watch?v=l7gXXQLl4Zk	l7gXXQLl4Zk	@carlosaraya9656	Cómo puedo peacticar hasta aprenderme el alfabeto?	0	hace 2 años	es
https://www.youtube.com/watch?v=l7gXXQLl4Zk	l7gXXQLl4Zk	@luzmiriamlopez9005	Me gusta	0	hace 3 años	et
https://www.youtube.com/watch?v=l7gXXQLl4Zk	l7gXXQLl4Zk	@sophiasanchez32	muchas gracias	0	hace 4 años	es
https://www.youtube.com/watch?v=l7gXXQLl4Zk	l7gXXQLl4Zk	@marianmorarodriguez2911	Que bueno es esas señales para uno aprender a conocer cada letra	0	hace 4 años	es
https://www.youtube.com/watch?v=l7gXXQLl4Zk	l7gXXQLl4Zk	@Velvetsalas	Gracias Hands On Lesco soy la más feliz aprendiendo	0	hace 5 años	es
https://www.youtube.com/watch?v=l7gXXQLl4Zk	l7gXXQLl4Zk	@adrianlumbi9689	Tienen instituto? Yo quiero aprender, vivo en Alajuela	0	hace 5 años	es
https://www.youtube.com/watch?v=l7gXXQLl4Zk	l7gXXQLl4Zk	@artbydaphcr6747	Me encanto, este día tuve que atender a una pareja de sordomudos, en una tienda de ropa, pero mi compañera le asignaron dicha pareja, yo estudié en CTPPuntarenas y nos acostumbramos a relacionarnos con personas de vocacional, de ahí se me abrió la espinita por aprender por mi cuenta recuerdo ciertas letras o señas. Buenos volviendo al tema, está pareja quería comprar para el bebé y la joven mamá, resulta que la dependiente asignada le estaba costando atender por la falta de comprensión, más con las gesticulaciones con mascarilla, me asignaron una clienta insoportable, que no quería que la atendiera yo, bueno la deje sola y me acerque a la pareja y fue tan gratificante ayudarlos, hasta me reconoció del colegio, y aunque no vendí lo que me exigen por día me fui con el corazón llenó porque trate de ayudarlos con mi escaso conocimiento. Trataré de seguir los vídeos me llenó tanto en serio que no me la creo. Pd viendo el video en pandemia 2020	2	hace 5 años	es
https://www.youtube.com/watch?v=l7gXXQLl4Zk	l7gXXQLl4Zk	@Anisan_Channel	Buenas, un compañero y yo estamos realizando una tesis acerca de Lesco. Nos preguntabamos, si podriamos tomar material de sus videos, muchas gracias, simplemente para tener una aprobacion por parte de ustedes. En la aplicacion dariamos creditos a su trabajo.	1	hace 5 años	es
https://www.youtube.com/watch?v=l7gXXQLl4Zk	l7gXXQLl4Zk	@AmedJV	Excelente aportes	0	hace 5 años	pt
https://www.youtube.com/watch?v=l7gXXQLl4Zk	l7gXXQLl4Zk	@androsphiros	Hola. Estoy en un curso de Lesco, pero de todo el material que he visto su video es el más clarito. Muchas gracias.	1	hace 5 años	es
https://www.youtube.com/watch?v=l7gXXQLl4Zk	l7gXXQLl4Zk	@danielarayaaragon5285	Hola soy Daniel	1	hace 5 años	sv
https://www.youtube.com/watch?v=l7gXXQLl4Zk	l7gXXQLl4Zk	@daniela-ux4sh	No puedo hacer la m esta muy difícil!	1	hace 5 años	es
https://www.youtube.com/watch?v=l7gXXQLl4Zk	l7gXXQLl4Zk	@doritasanchez5022	Ya casi lo logro	0	hace 5 años	it
https://www.youtube.com/watch?v=l7gXXQLl4Zk	l7gXXQLl4Zk	@efren2	WOOOW QUE FELICIDAAD! Lo logré aprender de lo más bien, Felicidades por este magnífico proyecto, les deseo mil exitos!!!	4	hace 6 años	es
https://www.youtube.com/watch?v=l7gXXQLl4Zk	l7gXXQLl4Zk	@CRISTOPHER061978	Acabo de llegar por aquí, demasiado bueno. Ya lo he visto muchas veces, ya casi las aprendo, este es un proyecto personal 2020. Gracias!! No se detengan.	16	hace 6 años	es
https://www.youtube.com/watch?v=l7gXXQLl4Zk	l7gXXQLl4Zk	@diegofonsecamena7743	Porqué no sacan una app!? Estaría muy bueno para practicar todo el tiempo!	6	hace 6 años	es
https://www.youtube.com/watch?v=l7gXXQLl4Zk	l7gXXQLl4Zk	@valeriamorales9287	Hola mil gracias, siempre he querido aprender y los cursos suelen ser muy costosos. Me encanta	2	hace 6 años	es
https://www.youtube.com/watch?v=l7gXXQLl4Zk	l7gXXQLl4Zk	@aprendiendolescoicapsa4979	Muchas gracias nosotros somos Aprendiendo LESCO pero creo que ellos no tienen videos clases tan elaborados gratis como nosotros.	0	hace 5 años	es
https://www.youtube.com/watch?v=l7gXXQLl4Zk	l7gXXQLl4Zk	@yiss7119	No se dice sordo mudos, esto es un término muy antiguo. Solo se dice sordos, ya que ellos hablan, ya sea de manera oral o en señas que es su medio de comunicación. LESCO, es una lengua más. Por lo tanto, es una ofensa decir sordomudo.	0	hace 5 años	es
https://www.youtube.com/watch?v=l7gXXQLl4Zk	l7gXXQLl4Zk	@aprendiendolescoicapsa4979	Hola. Siempre y cuando nos hagan el reconocimiento de derechos de autor del material, no hay problema	1	hace 5 años	es
https://www.youtube.com/watch?v=l7gXXQLl4Zk	l7gXXQLl4Zk	@Anisan_Channel	aprendiendolescoicapsa4979 Muchas gracias.	0	hace 5 años	es
https://www.youtube.com/watch?v=l7gXXQLl4Zk	l7gXXQLl4Zk	@aprendiendolescoicapsa4979	La invitamos a matrícular con nosotros. Hemos diseñado un programa muy avanzado. Escribanos al WhatsApp 7245 6139	0	hace 5 años	es
https://www.youtube.com/watch?v=l7gXXQLl4Zk	l7gXXQLl4Zk	@aprendiendolescoicapsa4979	El dedo gordo se trata de llegar al dedo del. Anillo... No tiene que sobresalir.	0	hace 5 años	es
https://www.youtube.com/watch?v=l7gXXQLl4Zk	l7gXXQLl4Zk	@aprendiendolescoicapsa4979	Gracias. Por favor dale like a todos los videos que uses.	0	hace 6 años	es
https://www.youtube.com/watch?v=l7gXXQLl4Zk	l7gXXQLl4Zk	@aprendiendolescoicapsa4979	Exc sugerencia. Gracias Diego.	3	hace 6 años	es
https://www.youtube.com/watch?v=l7gXXQLl4Zk	l7gXXQLl4Zk	@diegofonsecamena7743	aprendiendolescoicapsa4979 Espero poder aprender con una app propia de ustedes!!	2	hace 6 años	es
https://www.youtube.com/watch?v=l7gXXQLl4Zk	l7gXXQLl4Zk	@aprendiendolescoicapsa4979	Muchas gracias!	0	hace 6 años	es
https://www.youtube.com/watch?v=l7gXXQLl4Zk	l7gXXQLl4Zk	@claudiayo4366	Hola me dices si siempre es las manos para afuera , gracias por hacerlo 2 veces cada letra , me cuesta mucho	2	hace 6 años	es
https://www.youtube.com/watch?v=l7gXXQLl4Zk	l7gXXQLl4Zk	@luigisobreruedas2749	Gracias por estos videos son muy importantes para mí	1	hace 6 años	es
https://www.youtube.com/watch?v=l7gXXQLl4Zk	l7gXXQLl4Zk	@arguedasvillegasarguedasvi4314	Like si ablan lesco aunque seas oyente como yo	4	hace 6 años	es
https://www.youtube.com/watch?v=l7gXXQLl4Zk	l7gXXQLl4Zk	@edgardomendezvargas6630	Muchas gracias por su gran aporte. La ayuda que me estan dando es muy valiosa. Muchas veces uno quiere comunicarse con ellos pero por no conocer el leguaje de señas es muy complicado. Aqui en Costa Rica no sabía que había de esos videos. Nuevamente Gracias.	5	hace 6 años	es
https://www.youtube.com/watch?v=l7gXXQLl4Zk	l7gXXQLl4Zk	@EM-hy5hs	Muy interesante canal,, espero que sigan subiendo videos me gustaría aprender lesco ya que tengo un hijo sordo y se me hace difícil pagar un curso de lesco, bendiciones	3	hace 6 años (editado)	es
https://www.youtube.com/watch?v=l7gXXQLl4Zk	l7gXXQLl4Zk	@aprendiendolescoicapsa4979	Muchas gracias.	0	hace 6 años	es
https://www.youtube.com/watch?v=l7gXXQLl4Zk	l7gXXQLl4Zk	@aprendiendolescoicapsa4979	Muchas gracias por el comentario y seguiremos con la propuesta hasta donde los seguidores lo digan.	0	hace 6 años	es
https://www.youtube.com/watch?v=l7gXXQLl4Zk	l7gXXQLl4Zk	@EM-hy5hs	aprendiendolescoicapsa4979 disculpe, una pregunta la palabra hizo y hacer tienen la misma seña?? Gracias	0	hace 6 años	es
https://www.youtube.com/watch?v=l_Ir24ZbJZo	l_Ir24ZbJZo	@mariaarosalesa6026	Me encantan, empecé a estudia LESCO y han sido de gran ayuda..	1	hace 6 años	es
https://www.youtube.com/watch?v=l_Ir24ZbJZo	l_Ir24ZbJZo	@ElCris.Xd123	Karol	0	hace 1 mes	lt
https://www.youtube.com/watch?v=l_Ir24ZbJZo	l_Ir24ZbJZo	@SilviaMéndezSolórzano	Que excelente!	0	hace 1 año	pt
https://www.youtube.com/watch?v=l_Ir24ZbJZo	l_Ir24ZbJZo	@nelarodriguezjimenez450	Hola ! Ustedes están cumpliendo una meta que me propuso hace mucho tiempo y nunca le puse ganas Gracias de verdad me siento feliz porque todos los días aprendo Excelentes maestras	0	hace 2 años	es
https://www.youtube.com/watch?v=l_Ir24ZbJZo	l_Ir24ZbJZo	@peterjeanguerrero305	Exelentes maestros lesco Familia Berrocal	0	hace 3 años	es
https://www.youtube.com/watch?v=l_Ir24ZbJZo	l_Ir24ZbJZo	@adrimadrigal9363	Me encanta! Son geniales y he aprendido muchìsimo.	1	hace 5 años	es
https://www.youtube.com/watch?v=l_Ir24ZbJZo	l_Ir24ZbJZo	@tonicostarrisence2022	Gracias	0	hace 6 años	es
https://www.youtube.com/watch?v=l_Ir24ZbJZo	l_Ir24ZbJZo	@Luccisbrightlight	Hola! Muchas gracias por esto. Me ha servido mucho para refrescar la memoria porque tuve un curso en la FEUNA que desgraciadamente no decidieron continuar. Me suscribo para seguir viéndolas	1	hace 6 años	es
https://www.youtube.com/watch?v=l_Ir24ZbJZo	l_Ir24ZbJZo	@aprendiendolescoicapsa4979	Nos alegra escuchar eso. Adelante.	0	hace 6 años	es
https://www.youtube.com/watch?v=l_Ir24ZbJZo	l_Ir24ZbJZo	@aprendiendolescoicapsa4979	Con mucho gusto.	0	hace 6 años	en
https://www.youtube.com/watch?v=l_Ir24ZbJZo	l_Ir24ZbJZo	@aprendiendolescoicapsa4979	Gracias por seguirnos!	0	hace 6 años	pt
https://www.youtube.com/watch?v=m00c59UT77s	m00c59UT77s	@randallcenteno4053	Las felicito por el esfuerzo. Y a mi en lo particular, me ha ayudado la repetición más lenta. Muchas gracias.	12	hace 7 años	es
https://www.youtube.com/watch?v=m00c59UT77s	m00c59UT77s	@mariajoserodriguezquiros5305	Hola lo quiero aprender para poder comunicarme con una chica que conozco quiero poder ayudar si alguien quiere o necesita decir algo	0	hace 2 años	es
https://www.youtube.com/watch?v=m00c59UT77s	m00c59UT77s	@jackiecruz5124	NO ENCUENTRO PALABRAS CON K, W, X Y Y Z MUY POCAS Y TENGO UN TRABAJO QUE PRESENTAR NO SE DONDE SACARLAS ES UN CURSO DE LESCO NIVEL 1 ACA EN COSTA RICA	0	hace 3 años	en
https://www.youtube.com/watch?v=m00c59UT77s	m00c59UT77s	@rafazuniga9361	Esta es la verdadera inclusión de la que todos debemos saber	0	hace 4 años	es
https://www.youtube.com/watch?v=m00c59UT77s	m00c59UT77s	@diegoallcore	Mi ne povas kompreni kiam oni havas lerni en la comencanta lernado la demando kiel estas vian pli prefera muziko, gin faris min senti multe malbona	0	hace 5 años	it
https://www.youtube.com/watch?v=m00c59UT77s	m00c59UT77s	@patriciarivera9445	Yo práctico cada día y ya se un poco	1	hace 5 años	es
https://www.youtube.com/watch?v=m00c59UT77s	m00c59UT77s	@t.a.p.a137	Se ve muy difícil, pero después de intentarlo varias veces ya eh aprendido bastante, muy buenas clases	7	hace 6 años	es
https://www.youtube.com/watch?v=m00c59UT77s	m00c59UT77s	@merlynanchia9771	Esta buena la presentacion sólo les falta un detalle a mi criterio q las letras se han de otro color más llamativo xq el negro no permite apreciarlo bien!!	1	hace 6 años	es
https://www.youtube.com/watch?v=m00c59UT77s	m00c59UT77s	@benjaminzelayajimenez9460	Gracias	0	hace 6 años	es
https://www.youtube.com/watch?v=m00c59UT77s	m00c59UT77s	@aprendiendolescoicapsa4979	Con gusto, estamos para servirle.	0	hace 7 años	es
