Video_Origen	ID_Video	Usuario	Comentario	Likes	Hace cuanto tiempo
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@PlantasYbienestar	Fá yo no como comida chatarra me alimento muy bien y como muchos vegetales y no como muchos dulces y tengo candida .	0	5 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@lizezparza1603	Alicia delgado no, todos la tenemos.	1	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@nelxut1018	"Alicia delgado una candida elevada se puede pegar de la madre al feto cuando esta embarazada
Saludos!"	0	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@leticiaalta1973	Maria Cecilia Maguiña Yzu 1/4 de cucharadita recien molida despues de cada alimento	1	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@KuMaRoFa	Jessica Llacua es en polvo ,porque. Hervirlo pierde esa propiedad que hace que aleje aa cándida .... No sabe tan malo una vez que te acostumbras yo me lo trato de pasar rápido con agua .	1	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@xxxmenxxxms	De todo corazón  mil gracias...!!!	0	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@janettrivera4913	No dicen cuánto se toma !	1	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@stefaniaalvarado5272	Quero saver si la pitiriasis versicolor es candida como se cura	0	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@marluna839	eternamente agradecida xfin se q tengo	0	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@jamiefuller4165	Excelente información es muy cierto 👍👍👍	2	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@franklingutierrez6498	me gusto el vídeo buena información muchas gracias saludos desde chile	2	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@gladysartigas3258	buena información muchas gracias	2	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@kailaneseverino8775	algum brasileiro?	3	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@DiegoMendoza-ot1ty	alguien que me ayude por favor.   tengo como 5 años con candida.  y necesito algo que funcione.   algun consejo que me den gracias	0	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@eresmicorazon	consumir aceite de coco, ajos, vinagre de manzana, jengibre, aceite de oliva, clavo de olor, brócoli, canela, salmón salvaje, jugo de limon.	139	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@reallblack8754	cambio se clima es verdad, por que desde que llegue a estados unidos eso me empezo a crecer	1	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@rodolfoluna1239	importante información pero no explicó como utilizar cada uno de ellos para combatir la candida	10	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@mercilopez8682	yo gracias a Dios estoy bien.es porke diariamente tomo jugo de diferentes verduras se pueden aser licuados de verduras y otras veses de frutas y tomo mucha agua y muchas almendras cemillas de todo tipo jirasol calabaza y muchos tes de hierbas frescas.romero manzanilla jenjibre ojas de limon.siempre tomo un baso de agua x las mañanas y no tomo refresco no fumo y boy a correr x 30minutos diariamente.	24	9 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@mercilopez8682	gracias por su muy buen video muchas vendciones.	1	9 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@Agua50	muchas gracias..	2	9 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@luisjosebonillarojas4516	me gusta. felicitaciones	2	9 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@yunicueva4622	PORFAVOR díganme mi mamá tiene cándida y no quiero que le pase nada reseña por mi mamá PORFAVOR PORFAVOR	9	9 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@leslycoronado2750	si, Pero Como usarlo?	1	9 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@rosavirgen7781	saludos cordiales el vinagre es malo para los huesos???	1	9 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@velozsuzukirider	hola escuche por ahi que la candidda se alimenta de citricos, entonces me pregunto si el limon deberia quedar descartado.Gracias	3	9 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@mikemike7658	Xcurson	0	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@kelberduartemayorga9420	se toma ajo en produto naturale se conpra en casula 2 bese al dia iesta casula se conpra en botica fosfocil esto produto mata eso bicho para que es cure de esobicho	0	7 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@mamabuho8630	No es lo mismo, necesitas ir al medico para curarte	0	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@fredgonzalez8367	Kaylane Severino ☝🏼	0	6 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@lucychavez5500	DIEGO MENDOZA hola, empieza a eliminar dulces, carbohidratos y fructuosa de tu dieta porque  de eso se alimenta la candida 😉	7	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@griseldacastellanos8159	"DIEGO MENDOZA  lo 
Mejor sería tratarte con el Dr. Frank Suarez el es nutritionists y endocrinologist, sino búscalo en utube y te encarará"	2	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@vamiurquilla7270	 @griseldacastellanos8159  exacto muy buen doctor habla muchisimo de este tema!!!!	0	6 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@mariobaca8896	Lory Felix Hola oye cómo se controla la cándida?	0	7 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@lisethpaolajimenez5912	Lory Felix hola me podrias decir como tratarlo	0	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@rubenhernandezcontreras5358	Rodolfo Luna el ajo se consume crudo (se traga), la canela una cucharada en un vaso de agua, el aceite de oliva una cucharada, el limón en limonada de preferencia sin azúcar,	6	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@elizabethbravozuniga6772	consume los en tu dieta diaria!!!	3	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@narcisacampuzano4974	Adriana Lopez Vargas jajajajajajak. . Tienes toda la razón!!!.. :) :)	1	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@djb6725	Adriana Lopez Vargas jaaaa esta reconnnn  k buena pendejaaaa	0	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@margaritaleon8542	Adriana Lopez Vargas 😂😂😂😂	0	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@juliopolar814	Merci Lopez	0	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@gracielamartinez5394	Lamento la mala ortografía que tienen algunas personas ...	0	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@rosalbamendoza4005	Respeten	0	6 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@Adrigatovsky	Merci Lopez felicitaciones!  espero que sigas así de bien. Ahora,  a estudiar ortografía por favor....	19	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@santaestelamoralesramirez1422	antes que nada estar tranquilo nada desaparece de la noche a la mañana, es cambiar nuestra alimentacion quitar azucares y poco a poco cambia esta condicion. bendiciones	11	9 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@angeldedios7377	ve a you tube a metabolismotv del dr frank suarez.debes ingerir 3 cucharaditas de aceite de coco y algunas gotas de aceite de te.tambien puede aplicarselo directamente en su parte intima.busca informacionsobre los alimentos que debe ingerir y los que debe evitar,Dios le ayude.	10	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@alexandratorres8377	Todas las personas tenemos candida, solo que hay q controlar su crecimiento	5	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@albaesparza4749	Contacta natural slim vende un paquete muy bueno para la candida y sigue a frank suarez en metabolismo tv es de mucha ayuda	3	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@evanw1977	Hacesle el tester. En un vaso de vidrio trans patente de vidrio que un escupa por las mañanas si la saliva queda arriba está sana pero si se hacen lo llamados aromas hacia abajo hay candida	1	7 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@annareyes9441	"Evan Waldo 
No , te entendí claro me lo puedes a clarar mejor porfis 
Necesito saber si tengo la Candida ."	0	7 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@artessapiens	Yuni Cueva   fulminante efectivo .TRANSFER FACTOR.. 4Life..  puede ser q haya otra marca.. busque factores de transferencia.. TRANSFER FACTOR..  no hay nada mejor..	0	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@lasdietassaludables	Tiene que cuidarse y tratatarse	1	9 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@Xiana7523	Yuni Cueva puede comenzar consumiendo una cucharada de aceite de coco en ayunas, es mejor que adopten la dieta alcalina que es rica en verduras de hoja verde, puede condimentarla con aceite de oliva, jengibre picado o rallado y limón, puede prepararse por la tarde una infusión de té verde y agregar canela, suerte	0	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@ankaraadri1224	velozsuzukirider  La cándida se alimenta de azúcares sobretodo.... es importante eliminar de la alimentación todos los azúcares e hidratos de carbono.	10	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@jacobcamba8381	En el estómago el limón se hace alcalino	6	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@itzelpavlzqz9713	velozsuzukirider c alimnta de azukar.arinas.refrescos.nnka jamas de citrikos!!!	3	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@elizabethjim7717	velozsuzukirider  la candida se alimenta de los carbohidratos refinados .	1	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@luzmariajaramillo8214	velozsuzukirider el limón  alcalino	0	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@cinnamonchica	nooo, come de todo un poco pero siempre incluyendo antioxidantes y antifungales bebe té verde en vez de sodas y come frutas después de las comidas no antes porque se dispara el azúcar espera 1 hora para comer	0	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@deliasorola5839	velozsuzukirider	0	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@rosamariaibanezgarcia9322	Se alimenta de azucar de lo dulce y gluten todo lo de pan	0	6 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@elizabethbravozuniga6772	el limón es fungicida (mata los hongos ) a pesar de ser ácido!!!	2	8 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@ayoubgouasmia6489	buеeno	1	9 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@rosmirabohorquezmoreno5751	Gracias por su  consejos me gustaría me aconsejará un remedio para las uñas se me parten con facilidad gracias	2	9 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@nayibycampocorrea2723	súper importante saludos cordiales gracias	2	9 years ago
https://www.youtube.com/watch?v=C-AIJ9QS1YA	C-AIJ9QS1YA	@alexisfranciscosilva3643	Rosmira Moreno	0	9 years ago
https://www.youtube.com/watch?v=C67ZfSeWb6w	C67ZfSeWb6w	@gretteljimenenzfonsecagret4152	Hola el ahora es igual que el presente?	1	2 years ago
https://www.youtube.com/watch?v=C67ZfSeWb6w	C67ZfSeWb6w	@antonioduran1516	Estoy aprendiendo bastante, espero que siga subiendo más videos, gracias. veré 4 videos por día para aprender rápido.	2	3 years ago
https://www.youtube.com/watch?v=C67ZfSeWb6w	C67ZfSeWb6w	@edgardomendezvargas6630	Buen material. 👍👍	2	3 years ago
https://www.youtube.com/watch?v=C67ZfSeWb6w	C67ZfSeWb6w	@jsonreviewing110	"Hola!!

El plán es seguir subiendo contenido.
Solo que a veces el tiempo es muy corto para sentarme a editar y me gusta que los videos quedén bonitos y en una o dos horas es bastante complícado.

Pronto subiremos más."	0	3 years ago
https://www.youtube.com/watch?v=CPfxqLmAnl8	CPfxqLmAnl8	@JuanPabloSalgado	Algunas señas son incorrectas. Le recomiendo que debería consultar al profesor sordo. El  profesor sordo hace el vídeo y luego sube el vídeo. Por favor elimina este vídeo. Gracias	0	3 years ago
https://www.youtube.com/watch?v=CPfxqLmAnl8	CPfxqLmAnl8	@karinarodriguez4385	La seña tortuga, está correcta?	1	4 years ago
https://www.youtube.com/watch?v=CPfxqLmAnl8	CPfxqLmAnl8	@lucagiulietti8517	muy bien	1	8 years ago
https://www.youtube.com/watch?v=CPfxqLmAnl8	CPfxqLmAnl8	@vikycalero6348	No, está al revés. La mano que puso abajo va arriba, como el caparazón de la tortuga	0	4 years ago
https://www.youtube.com/watch?v=CdtHBPQRVus	CdtHBPQRVus	@randallcenteno	Me gustan sus vídeos. Los encuentro utiles. Muchas gracias	0	7 years ago
https://www.youtube.com/watch?v=CdtHBPQRVus	CdtHBPQRVus	@mariaalejandrapardo8041	Esto es realmente increible! Gracias por el apoyo a esta bella comunidad y por permitirme ser parte de ella.	0	8 years ago
https://www.youtube.com/watch?v=CxsOZg6bbOY	CxsOZg6bbOY	@giocondafatimaguevara5591	Como se dice antojo.	1	1 year ago
https://www.youtube.com/watch?v=CxsOZg6bbOY	CxsOZg6bbOY	@MATRIX96958	He aprendido bastante Lesco Gracias a esta muchacha	1	2 years ago
https://www.youtube.com/watch?v=CxsOZg6bbOY	CxsOZg6bbOY	@karenchaves9578	Demasiado buena la información. Gracias	1	2 years ago
https://www.youtube.com/watch?v=CxsOZg6bbOY	CxsOZg6bbOY	@FabioJimenez-q1x	Excelente! Gracias.	1	2 years ago
https://www.youtube.com/watch?v=CxsOZg6bbOY	CxsOZg6bbOY	@mariagabrielabrenesacuna4361	❤	1	2 years ago
https://www.youtube.com/watch?v=CxsOZg6bbOY	CxsOZg6bbOY	@edgardomendezvargas6630	Gracias muchachos por compartir esta clase 👍👍	1	2 years ago
https://www.youtube.com/watch?v=CxsOZg6bbOY	CxsOZg6bbOY	@jsonreviewing110	Gracias a ti 🌷	0	2 years ago
https://www.youtube.com/watch?v=CxsOZg6bbOY	CxsOZg6bbOY	@jsonreviewing110	Las Gracias a ti!!! ❤️	0	2 years ago
https://www.youtube.com/watch?v=D6i1wrd0b-E	D6i1wrd0b-E	@rosemarymunguia2963	Arroz no se tílda	1	11 months ago
https://www.youtube.com/watch?v=D6i1wrd0b-E	D6i1wrd0b-E	@josea5367	3:20 pizza	1	1 year ago
https://www.youtube.com/watch?v=D6i1wrd0b-E	D6i1wrd0b-E	@francirysanchezporras4237	Como se dice ceviche?	1	2 years ago
https://www.youtube.com/watch?v=D6i1wrd0b-E	D6i1wrd0b-E	@peterjeanguerrero305	Exelente	0	2 years ago
https://www.youtube.com/watch?v=D6i1wrd0b-E	D6i1wrd0b-E	@edgardomendezvargas6630	👍👏👏	2	3 years ago
https://www.youtube.com/watch?v=DOl4HmeKvxY	DOl4HmeKvxY	@usagiiwong	Me gusta tu estilo, mucha suerte ♡	2	5 years ago
https://www.youtube.com/watch?v=DOl4HmeKvxY	DOl4HmeKvxY	@jsonreviewing110	Muchisimas Gracias! Si gustas suscríbirte e invitar a tus amigos, te lo agradeceré montónes!	0	5 years ago
https://www.youtube.com/watch?v=E1XNCAXQY0A	E1XNCAXQY0A	@kamik9014	"Gracias, podrías hacer uno de ""Jesús es el camino, la verdad y la vida""?"	0	2 months ago
https://www.youtube.com/watch?v=E1XNCAXQY0A	E1XNCAXQY0A	@jsonreviewing110	"Hola!

Por el momento no estámos haciendo nuevos videos pero, lo tendremos en cuenta!"	0	2 months ago
https://www.youtube.com/watch?v=E7QaC5gM4zg	E7QaC5gM4zg	@melissasndi	Hola Buenas tardes , una consulta ya empezaron las clases o lo tienen por grupos, igualmente por es la edad minima para estar. espero su respuesta.	0	5 years ago
https://www.youtube.com/watch?v=E7QaC5gM4zg	E7QaC5gM4zg	@aprendiendolescoicapsa4979	Hola. La edad mínima son 15 años. Hay matricula abierta.. Contáctenos al 7037 4102.	0	5 years ago
https://www.youtube.com/watch?v=EqPegNWaPu4	EqPegNWaPu4	@judiiaraya8944	"Super bueno el video, se entiende a la perfección.. Me encanta!
 Muchas felicidades por este proyecto y ojalá que llegue a muchas personas más...."	4	6 years ago
https://www.youtube.com/watch?v=EqPegNWaPu4	EqPegNWaPu4	@giocondafatimaguevara5591	Como se dice hoy es lunes u hoy es martes.	0	1 year ago
https://www.youtube.com/watch?v=EqPegNWaPu4	EqPegNWaPu4	@DelmarMorera	Muchas gracias por compartir este hermoso y útil idioma	0	4 years ago
https://www.youtube.com/watch?v=EqPegNWaPu4	EqPegNWaPu4	@marciagabrielarodriguezarc3289	Me encanta su canal, sus videos son excelentes. Estoy aprendiendo con ustedes para así poder enseñarle a mi hija. Gracias, mis felicitaciones y bendiciones!	0	5 years ago
https://www.youtube.com/watch?v=EqPegNWaPu4	EqPegNWaPu4	@antonioreyesloaiza723	Aqui en cr se dice septiembre asi por los desfiles ??	0	5 years ago
https://www.youtube.com/watch?v=EqPegNWaPu4	EqPegNWaPu4	@elizabethmora2538	Excelente video me encanta aprender lesco	0	6 years ago
https://www.youtube.com/watch?v=EqPegNWaPu4	EqPegNWaPu4	@arguedasvillegasarguedasvi4314	Like si ablas lesco 👍	2	6 years ago
https://www.youtube.com/watch?v=EqPegNWaPu4	EqPegNWaPu4	@mariadelmilagrohernandezch2142	Excelente uno forma más práctico de aprender lessco	1	6 years ago
https://www.youtube.com/watch?v=EqPegNWaPu4	EqPegNWaPu4	@eriartjimenez4703	Excelente videos y muy explicativos	0	6 years ago
https://www.youtube.com/watch?v=EqPegNWaPu4	EqPegNWaPu4	@aprendiendolescoicapsa4979	Muchas gracias y que bueno saber que le es útil y de su agrado. Saludos.	2	6 years ago
https://www.youtube.com/watch?v=EqPegNWaPu4	EqPegNWaPu4	@aprendiendolescoicapsa4979	Muchas gracias!	0	6 years ago
https://www.youtube.com/watch?v=EqPegNWaPu4	EqPegNWaPu4	@aprendiendolescoicapsa4979	Muchas gracias por su comentario. Saludos	0	6 years ago
https://www.youtube.com/watch?v=EqPegNWaPu4	EqPegNWaPu4	@aprendiendolescoicapsa4979	"Sí exacto .. nosotras somos profesionales en educación por lo tanto sabemos lo importante que es hacer las explicaciones despacito e incluir una práctica.
Qué felicidad saber que es de su agrado. Muchas gracias por su apoyo"	1	6 years ago
https://www.youtube.com/watch?v=F6Agm-JWB1U	F6Agm-JWB1U	@soniacorderoal	Me encanta, muchas gracias.	0	7 months ago
https://www.youtube.com/watch?v=F6Agm-JWB1U	F6Agm-JWB1U	@AnaPerez-bm5ir	Despacio 😊	0	2 years ago
https://www.youtube.com/watch?v=F6Agm-JWB1U	F6Agm-JWB1U	@chitydylan3473	No sé escucha 😢	1	3 years ago
https://www.youtube.com/watch?v=F6Agm-JWB1U	F6Agm-JWB1U	@danielifest_yt4342	una pregunta esa son de colombia o de otro pais por que creo que cada pais es diferente lenguaje de señas no?	2	3 years ago
https://www.youtube.com/watch?v=F6Agm-JWB1U	F6Agm-JWB1U	@pandemonium1018	¡más videos así! 🫶🏻	0	3 years ago
https://www.youtube.com/watch?v=F6Agm-JWB1U	F6Agm-JWB1U	@lee5965	Mae saico que hay que hacer para ponerse en contacto con usted	1	4 years ago
https://www.youtube.com/watch?v=F6Agm-JWB1U	F6Agm-JWB1U	@wendynavarrocalderon8015	Excelente 👏🏼	0	4 years ago
